country,state,city,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,tenure_group
United States,California,Indio,Male,0,1,1,30,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,85.45,2509.95,No,0,21,3409,Not Churned,2–3 years
United States,California,Indio,Female,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),84.1,3187.65,No,0,78,2604,Not Churned,3–4 years
United States,California,Banning,Female,0,1,0,52,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),66.25,3330.1,No,0,23,4275,Not Churned,4–5 years
United States,California,Beaumont,Male,0,0,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),76.9,5522.7,No,0,26,4633,Not Churned,5+ years
United States,California,Brawley,Male,0,0,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),74.6,4798.4,No,0,78,4838,Not Churned,5+ years
United States,California,Cabazon,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.95,8594.4,No,0,78,5949,Not Churned,5+ years
United States,California,Calexico,Male,0,0,1,25,0,No,DSL,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),40.65,970.55,No,0,29,5079,Not Churned,2–3 years
United States,California,Calipatria,Male,0,1,1,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.35,7665.8,No,0,51,6082,Not Churned,5+ years
United States,California,Cathedral City,Male,0,1,1,53,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),69.7,3686.05,No,0,22,4975,Not Churned,4–5 years
United States,California,Desert Center,Male,0,0,0,26,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.65,2537.0,No,0,62,4191,Not Churned,2–3 years
United States,California,Desert Hot Springs,Male,0,0,0,21,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,61.65,1393.6,No,0,63,2926,Not Churned,1–2 years
United States,California,Desert Hot Springs,Female,0,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.35,89.35,No,0,38,2432,Not Churned,0–1 year
United States,California,Earp,Male,0,0,0,48,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,95.4,4445.3,No,0,33,4334,Not Churned,3–4 years
United States,California,El Centro,Female,0,1,0,26,0,No,DSL,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),35.4,978.6,No,0,29,2519,Not Churned,2–3 years
United States,California,Heber,Male,0,1,0,60,1,No,No,No,No,No,No,No,No,Two year,0,Mailed check,19.95,1258.15,No,0,72,5971,Not Churned,4–5 years
United States,California,Holtville,Male,0,0,0,18,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,19.25,331.35,No,0,22,4769,Not Churned,1–2 years
United States,California,La Quinta,Female,0,0,1,4,1,No,No,No,No,No,No,No,No,One year,1,Mailed check,20.4,84.75,No,0,24,5602,Not Churned,0–1 year
United States,California,Mecca,Male,0,1,1,65,1,Yes,No,No,No,No,No,No,No,Two year,0,Credit card (automatic),24.75,1715.1,No,0,39,6263,Not Churned,5+ years
United States,California,Morongo Valley,Male,0,1,1,70,1,Yes,No,No,No,No,No,No,No,Two year,0,Mailed check,25.35,1715.15,No,0,69,6059,Not Churned,5+ years
United States,California,North Palm Springs,Male,0,0,1,62,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),20.0,1250.1,No,0,37,4402,Not Churned,5+ years
United States,California,Ocotillo,Female,0,1,1,66,1,No,DSL,Yes,No,No,No,Yes,No,Two year,1,Electronic check,59.75,3996.8,No,0,80,5979,Not Churned,5+ years
United States,California,Palm Desert,Female,0,1,1,65,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),82.5,5215.1,No,0,26,5314,Not Churned,5+ years
United States,California,Palm Springs,Female,0,0,0,34,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.35,673.2,No,0,68,2864,Not Churned,2–3 years
United States,California,Palo Verde,Male,0,1,1,16,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),90.8,1442.2,No,0,66,5560,Not Churned,1–2 years
United States,California,Pioneertown,Female,1,0,0,50,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.95,5222.35,No,0,39,5570,Not Churned,4–5 years
United States,California,Rancho Mirage,Male,0,1,0,71,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,105.25,7291.75,No,0,31,6319,Not Churned,5+ years
United States,California,Salton City,Male,0,0,0,18,1,Yes,No,No,No,No,No,No,No,One year,0,Mailed check,23.75,424.5,No,0,70,3076,Not Churned,1–2 years
United States,California,Thousand Palms,Male,0,0,0,4,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,61.3,249.4,No,0,58,5281,Not Churned,0–1 year
United States,California,Twentynine Palms,Female,0,1,1,58,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,0,Mailed check,75.8,4415.75,No,0,62,4292,Not Churned,4–5 years
United States,California,Twentynine Palms,Female,0,1,0,56,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,98.0,5270.6,No,0,25,4615,Not Churned,4–5 years
United States,California,White Water,Male,0,1,1,56,0,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,1,Mailed check,52.0,2884.9,No,0,55,5845,Not Churned,4–5 years
United States,California,Yucca Valley,Female,0,0,0,4,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,64.4,253.0,No,0,61,3334,Not Churned,0–1 year
United States,California,Adelanto,Male,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),45.8,436.2,No,0,80,5586,Not Churned,0–1 year
United States,California,Amboy,Male,0,0,0,4,0,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,30.5,118.4,No,0,29,3030,Not Churned,0–1 year
United States,California,Apple Valley,Female,0,1,0,51,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.15,3649.6,No,0,55,5187,Not Churned,4–5 years
United States,California,Baker,Female,0,0,0,6,0,No,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,49.25,255.6,No,0,52,2979,Not Churned,0–1 year
United States,California,Fort Irwin,Male,0,1,1,63,0,No,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),39.35,2395.05,No,0,24,5374,Not Churned,5+ years
United States,California,Grand Terrace,Female,0,1,0,48,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),105.1,5083.55,No,0,42,3109,Not Churned,3–4 years
United States,California,Big Bear Lake,Female,0,0,1,35,1,No,No,No,No,No,No,No,No,One year,1,Credit card (automatic),20.1,644.5,No,0,72,3726,Not Churned,2–3 years
United States,California,Calimesa,Male,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,19.75,39.3,No,0,67,4064,Not Churned,0–1 year
United States,California,Cedar Glen,Female,0,0,0,50,1,No,No,No,No,No,No,No,No,One year,0,Bank transfer (automatic),19.75,989.05,No,0,71,4934,Not Churned,4–5 years
United States,California,Colton,Female,0,0,0,33,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.4,2406.1,No,0,29,4860,Not Churned,2–3 years
United States,California,Crestline,Male,0,0,0,31,1,No,No,No,No,No,No,No,No,Two year,0,Mailed check,20.45,638.55,No,0,35,2598,Not Churned,2–3 years
United States,California,Daggett,Female,0,1,1,9,1,No,No,No,No,No,No,No,No,Two year,0,Mailed check,20.35,191.1,No,0,70,5352,Not Churned,0–1 year
United States,California,Death Valley,Female,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,86.2,4524.05,No,0,45,6275,Not Churned,4–5 years
United States,California,Essex,Female,0,0,0,46,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),95.65,4664.2,No,0,54,4727,Not Churned,3–4 years
United States,California,Fawnskin,Male,0,0,1,34,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,103.8,3470.8,No,0,78,5382,Not Churned,2–3 years
United States,California,Fontana,Male,0,1,1,71,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,1,Electronic check,97.2,6910.3,No,0,43,4603,Not Churned,5+ years
United States,California,Fontana,Female,0,1,1,63,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,63.55,4014.2,No,0,48,5733,Not Churned,5+ years
United States,California,Fontana,Female,0,0,0,51,1,Yes,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),24.95,1288.0,No,0,77,5458,Not Churned,4–5 years
United States,California,Forest Falls,Female,0,1,0,64,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),99.0,6375.8,No,0,68,5483,Not Churned,5+ years
United States,California,Helendale,Male,1,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),85.55,5251.75,No,0,62,4845,Not Churned,5+ years
United States,California,Hesperia,Female,0,0,0,15,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.0,1505.45,No,0,77,4521,Not Churned,1–2 years
United States,California,Hinkley,Female,0,0,0,18,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.3,913.3,No,0,65,5877,Not Churned,1–2 years
United States,California,Lake Arrowhead,Female,0,1,1,57,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,95.0,5535.8,No,0,70,6245,Not Churned,4–5 years
United States,California,Loma Linda,Male,0,1,1,14,1,No,DSL,Yes,Yes,No,No,No,Yes,Two year,1,Bank transfer (automatic),61.4,815.55,No,0,22,3186,Not Churned,1–2 years
United States,California,Lucerne Valley,Male,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.55,1411.65,No,0,27,5137,Not Churned,1–2 years
United States,California,Lytle Creek,Female,1,1,0,72,1,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),78.5,5602.25,No,0,69,6072,Not Churned,5+ years
United States,California,Mentone,Male,0,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),114.3,8244.3,No,0,24,4280,Not Churned,5+ years
United States,California,Needles,Female,0,0,0,38,1,No,No,No,No,No,No,No,No,Two year,0,Mailed check,20.05,741.5,No,0,62,2295,Not Churned,3–4 years
United States,California,Nipton,Male,0,1,1,68,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),62.65,4375.8,No,0,59,5215,Not Churned,5+ years
United States,California,Oro Grande,Male,1,1,0,65,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,1,Credit card (automatic),92.7,5968.4,No,0,64,5205,Not Churned,5+ years
United States,California,Phelan,Female,0,0,0,30,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,100.45,3096.9,No,0,32,3936,Not Churned,2–3 years
United States,California,Pinon Hills,Male,0,1,0,51,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),75.2,3901.25,No,0,59,4708,Not Churned,4–5 years
United States,California,Redlands,Female,0,0,0,31,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),84.75,2613.4,No,0,35,3727,Not Churned,2–3 years
United States,California,Rialto,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),79.5,5661.7,No,0,78,4390,Not Churned,5+ years
United States,California,Running Springs,Female,0,0,0,37,1,No,No,No,No,No,No,No,No,One year,1,Electronic check,19.8,695.05,No,0,31,5987,Not Churned,3–4 years
United States,California,Sugarloaf,Male,0,0,0,55,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,100.9,5552.05,No,0,22,5101,Not Churned,4–5 years
United States,California,Tecopa,Male,0,0,1,33,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.3,3275.15,No,0,38,3087,Not Churned,2–3 years
United States,California,Victorville,Female,0,1,1,46,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),90.95,4236.6,No,0,38,5187,Not Churned,3–4 years
United States,California,Victorville,Female,0,0,1,1,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.5,54.5,No,0,54,4359,Not Churned,0–1 year
United States,California,San Bernardino,Female,0,1,1,19,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),49.6,962.9,No,0,27,5735,Not Churned,1–2 years
United States,California,San Bernardino,Female,0,0,1,61,1,Yes,No,No,No,No,No,No,No,Two year,1,Credit card (automatic),25.0,1498.35,No,0,54,4673,Not Churned,5+ years
United States,California,San Bernardino,Male,0,0,0,26,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.45,1233.15,No,0,68,5451,Not Churned,2–3 years
United States,California,San Bernardino,Male,0,1,0,45,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),107.75,4882.8,No,0,27,3301,Not Churned,3–4 years
United States,California,San Bernardino,Male,0,1,1,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Credit card (automatic),89.1,5411.65,No,0,68,5995,Not Churned,5+ years
United States,California,Riverside,Female,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.75,148.05,No,0,20,3422,Not Churned,0–1 year
United States,California,Riverside,Female,0,1,1,41,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),101.6,3930.55,No,0,52,3275,Not Churned,3–4 years
United States,California,Riverside,Male,0,1,1,67,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),103.15,6895.5,No,0,40,4376,Not Churned,5+ years
United States,California,Riverside,Female,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,0,Mailed check,95.65,6856.95,No,0,65,5856,Not Churned,5+ years
United States,California,Riverside,Female,0,1,1,37,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),75.1,2658.8,No,0,64,4131,Not Churned,3–4 years
United States,California,Riverside,Male,0,1,0,60,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,61.35,3766.2,No,0,79,6174,Not Churned,4–5 years
United States,California,March Air Reserve Base,Female,0,0,0,6,1,No,No,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),19.7,129.55,No,0,74,5387,Not Churned,0–1 year
United States,California,Lake Elsinore,Female,0,1,1,11,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),51.0,581.7,No,0,49,5777,Not Churned,0–1 year
United States,California,Anza,Female,0,1,1,10,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,88.85,929.45,No,0,54,4531,Not Churned,0–1 year
United States,California,Hemet,Male,0,1,0,34,1,No,No,No,No,No,No,No,No,Two year,0,Credit card (automatic),20.05,679.0,No,0,29,2236,Not Churned,2–3 years
United States,California,Hemet,Female,0,0,0,62,1,No,DSL,Yes,No,No,Yes,No,Yes,Two year,1,Mailed check,65.1,3846.75,No,0,47,5172,Not Churned,5+ years
United States,California,Hemet,Male,0,1,0,64,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,70.15,4480.7,No,0,49,5037,Not Churned,5+ years
United States,California,Idyllwild,Male,0,0,0,25,1,No,No,No,No,No,No,No,No,Two year,1,Mailed check,20.75,499.4,No,0,74,5161,Not Churned,2–3 years
United States,California,Moreno Valley,Female,0,0,0,26,1,No,DSL,No,Yes,Yes,No,No,No,One year,1,Mailed check,56.05,1553.2,No,0,46,3079,Not Churned,2–3 years
United States,California,Moreno Valley,Male,0,0,1,10,1,No,No,No,No,No,No,No,No,One year,1,Bank transfer (automatic),19.95,219.5,No,0,48,3044,Not Churned,0–1 year
United States,California,Moreno Valley,Female,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,98.6,5311.85,No,0,20,4635,Not Churned,4–5 years
United States,California,Mountain Center,Male,0,0,0,33,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),79.0,2576.8,No,0,21,4396,Not Churned,2–3 years
United States,California,Murrieta,Female,1,1,0,71,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,0,Credit card (automatic),89.45,6435.25,No,0,72,6004,Not Churned,5+ years
United States,California,Murrieta,Female,0,0,0,29,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.2,1993.25,No,0,55,3982,Not Churned,2–3 years
United States,California,Nuevo,Male,0,1,1,24,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.0,1923.85,No,0,50,3019,Not Churned,1–2 years
United States,California,Perris,Male,0,1,1,20,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.6,939.8,No,0,68,3235,Not Churned,1–2 years
United States,California,Perris,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.6,84.6,No,0,46,2196,Not Churned,0–1 year
United States,California,Menifee,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.2,5986.55,No,0,69,5598,Not Churned,5+ years
United States,California,Sun City,Male,0,1,0,52,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,106.3,5487.0,No,0,36,4969,Not Churned,4–5 years
United States,California,Sun City,Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.05,651.5,No,0,50,5121,Not Churned,0–1 year
United States,California,Sun City,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.4,45.4,No,0,50,4916,Not Churned,0–1 year
United States,California,Wildomar,Male,0,1,1,69,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,1,Electronic check,99.35,6856.45,No,0,73,4637,Not Churned,5+ years
United States,California,Winchester,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.75,50.75,No,0,80,2250,Not Churned,0–1 year
United States,California,Irvine,Male,0,0,0,54,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),87.1,4735.2,No,0,44,5418,Not Churned,4–5 years
United States,California,Irvine,Male,0,0,1,33,1,No,No,No,No,No,No,No,No,One year,1,Mailed check,20.15,682.15,No,0,57,5759,Not Churned,2–3 years
United States,California,Irvine,Male,1,1,0,45,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),98.7,4525.8,No,0,66,2535,Not Churned,3–4 years
United States,California,Foothill Ranch,Female,0,0,1,11,0,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.2,321.05,No,0,57,5916,Not Churned,0–1 year
United States,California,Irvine,Male,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),55.7,335.65,No,0,45,2482,Not Churned,0–1 year
United States,California,Irvine,Male,0,0,0,21,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),65.35,1424.4,No,0,45,2887,Not Churned,1–2 years
United States,California,Irvine,Female,0,1,1,65,1,Yes,No,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),25.3,1748.55,No,0,51,4533,Not Churned,5+ years
United States,California,Costa Mesa,Male,0,1,1,43,1,Yes,No,No,No,No,No,No,No,Two year,0,Mailed check,24.25,1077.95,No,0,51,4432,Not Churned,3–4 years
United States,California,Huntington Beach,Male,0,1,1,60,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),60.5,3694.45,No,0,43,6026,Not Churned,4–5 years
United States,California,Huntington Beach,Male,0,0,0,17,0,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),25.1,382.8,No,0,33,4580,Not Churned,1–2 years
United States,California,Huntington Beach,Male,0,1,1,35,1,No,No,No,No,No,No,No,No,One year,0,Bank transfer (automatic),20.05,746.75,No,0,49,3942,Not Churned,2–3 years
United States,California,Laguna Hills,Female,0,1,1,12,0,No,DSL,No,No,No,Yes,No,No,One year,0,Credit card (automatic),30.25,368.85,No,0,64,5988,Not Churned,0–1 year
United States,California,Midway City,Male,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.2,20.2,No,0,42,4496,Not Churned,0–1 year
United States,California,Aliso Viejo,Female,0,0,0,28,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,59.9,1654.7,No,0,69,4131,Not Churned,2–3 years
United States,California,Newport Coast,Male,0,1,0,70,1,Yes,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),25.15,1940.85,No,0,30,4279,Not Churned,5+ years
United States,California,Newport Beach,Male,0,0,0,18,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),101.3,1794.65,No,0,80,5948,Not Churned,1–2 years
United States,California,Newport Beach,Male,0,1,0,70,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),76.95,5289.8,No,0,47,6280,Not Churned,5+ years
United States,California,Newport Beach,Female,0,1,1,9,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,55.3,501.2,No,0,80,4291,Not Churned,0–1 year
